bookID,title,author,average_rating,isbn,isbn13,language_code,num_pages,audio_hrs,ratings_count,text_reviews_count,publication_date,publisher,series
16291,The Magus of Freemasonry: The Mysterious Life of Elias Ashmole—Scientist  Alchemist  and Founder of the Royal Society,Tobias Churton,4.1,1594771227,9781594771224,eng,303,0.0,28,5,2006-06-27,Inner Traditions,False
16292,The Myth of the Magus (Canto Original),Elizabeth M. Butler,3.73,521437776,9780521437776,eng,320,0.0,27,2,1993-04-15,Cambridge University Press,False
16297,Cards on the Table (Hercule Poirot  #15),Agatha Christie,3.92,425205959,9780425205952,eng,324,0.0,25236,1046,2005-07-05,Berkley,True
16298,A Murder Is Announced (Miss Marple  #5),Agatha Christie,3.98,1579126294,9781579126292,eng,288,0.0,33195,1220,2006-09-30,Black Dog & Leventhal Publishers,True
16299,And Then There Were None,Agatha Christie,4.26,312330871,9780312330873,eng,264,0.0,625767,18785,2004-05-03,St. Martin's Press,False
16300,Sleeping Murder (Miss Marple  #13),Agatha Christie,3.95,2317850,9780002317856,eng,242,0.0,19657,884,2003-08-04,Dodd Mead; 1st edition (September 1976),True
16301,Agatha Christie: An Autobiography,Agatha Christie,4.27,6353282,9780006353287,eng,560,0.0,4296,310,2001-01-02,HarperCollins,False
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,425200450,9780425200452,eng,322,0.0,145660,5711,2004-08-31,Berkley,True
16305,Evil Under the Sun (Hercule Poirot  #24),Agatha Christie,3.97,1579126286,9781579126285,eng,220,0.0,36334,975,2006-09-01,Black Dog & Leventhal Publishers,True
16307,Hallowe'en Party (Hercule Poirot  #39),Agatha Christie,3.66,7120680,9780007120680,eng,336,0.0,20656,1246,2001-09-03,Harper,True
16312,One  Two  Buckle My Shoe (Hercule Poirot  #23),Agatha Christie,3.76,1572703857,9781572703858,eng,0,5.25,14388,411,2004-03-16,HarperCollins Publishers,True
16315,Crooked House,Agatha Christie,4.04,031298166X,9780312981662,eng,276,0.0,24849,1429,2002-08-19,Minotaur Books,False
16319,The Body in the Library (Miss Marple  #3),Agatha Christie,3.85,157912626X,9781579126261,eng,191,0.0,46454,1675,2006-09-01,Black Dog & Leventhal Publishers,True
16320,Witness for the Prosecution and Selected Plays,Agatha Christie,4.05,000649045X,9780006490456,eng,352,0.0,3967,67,1995-10-07,HarperCollins Publishers Ltd,False
16322,The A.B.C. Murders (Hercule Poirot  #13),Agatha Christie,4.01,1579126243,9781579126247,eng,252,0.0,69806,2470,2006-09-01,Black Dog & Leventhal Publishers,True
16325,Partners in Crime (Tommy and Tuppence #2),Agatha Christie,3.77,7111509,9780007111503,eng,347,0.0,10106,520,2001-01-01,HarperCollins Publishers,True
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,4.24,1579126278,9781579126278,eng,288,0.0,103149,5659,2006-09-01,Black Dog & Leventhal Publishers,True
16331,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,1579126251,9781579126254,eng,288,0.0,121099,2237,2006-09-01,Black Dog & Leventhal Publishers,True
16335,The Mystery of the Blue Train (Hercule Poirot  #6),Agatha Christie,3.8,1579126952,9781579126957,eng,317,0.0,23274,1053,2007-03-30,Black Dog & Leventhal Publishers,True
16336,The Unexpected Guest: A Play In Two Acts,Agatha Christie,3.83,573014671,9780573014673,eng,100,0.0,2813,167,2010-11-12,Samuel French Ltd,False
16340,After the Funeral,Agatha Christie,3.87,2310198,9780002310192,eng,251,0.0,47,4,2001-07-02,HarperCollins,False
16342,Cat Among the Pigeons (Hercule Poirot  #34),Agatha Christie,3.83,425205967,9780425205969,eng,352,0.0,21230,735,2005-07-05,Berkley,True
16343,The Mysterious Affair at Styles (Hercule Poirot  #1),Agatha Christie,3.99,646418432,9780646418438,eng,121,0.0,196377,3885,2002-10-21,Deodand,True
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott,4.18,312273223,9780312273224,eng,656,0.0,97,11,2001-09-22,Minotaur Books,True
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,3.94,7120699,9780007120697,eng,335,0.0,26085,1497,2001-09-01,HarperCollins Publishers,True
16352,Black Coffee (Hercule Poirot  #45.5),Charles Osborne,3.5,312970072,9780312970079,eng,304,0.0,10356,622,1999-09-15,St. Martin's Paperbacks,True
16364,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,1579126235,9781579126230,eng,266,0.0,1520,238,2006-09-01,Black Dog & Leventhal Publishers,True
16369,Death on the Nile (Hercule Poirot  #17),Agatha Christie,4.1,1579126898,9781579126896,eng,351,0.0,674,91,2007-03-30,Black Dog & Leventhal Publishers,True
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie,3.83,7121008,9780007121007,eng,328,0.0,572,74,2002-07-01,HarperCollins Publishers,True
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,4.48,743203585,9780743203586,eng,701,0.0,1872,106,2000-11-01,Simon & Schuster,False
16376,Full Moon (Blandings Castle  #7),P.G. Wodehouse,4.17,1585678368,9781585678365,eng,272,0.0,1860,131,2006-11-23,Harry N. Abrams,True
16377,How Right You Are  Jeeves (Jeeves  #12),P.G. Wodehouse,4.17,743203593,9780743203593,eng,206,0.0,2769,156,2000-11-01,Touchstone,True
16379,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,4.39,140059024,9780140059021,eng,557,0.0,3169,137,1983-09-29,Penguin Books,True
16384,Spring Fever,P.G. Wodehouse,4.05,158567575X,9781585675753,eng,276,0.0,483,31,2004-10-21,Harry N. Abrams,False
16387,Carry On  Jeeves (Jeeves  #3),P.G. Wodehouse,4.27,1585673927,9781585673926,eng,273,0.0,15598,771,2003-03-31,The Overlook Press,True
16388,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,4.16,1585672777,9781585672776,eng,268,0.0,1099,77,2002-05-13,The Overlook Press,True
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1585672319,9781585672318,eng,272,0.0,4616,287,2002-01-01,Harry N. Abrams,True
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9781585674343,eng,263,0.0,5700,308,2003-09-15,Harry N. Abrams,True
16393,Big Money,P.G. Wodehouse,3.93,014000937X,9780140009378,eng,288,0.0,1117,78,1991-09-03,Penguin Books,False
16394,Much Obliged  Jeeves,P.G. Wodehouse,4.23,1585675261,9781585675265,eng,208,0.0,701,64,2004-04-12,Harry N. Abrams,False
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,140284125,9780140284126,eng,240,0.0,7442,320,2000-06-01,Penguin Books,True
16400,Money in the Bank,P.G. Wodehouse,4.13,1585676578,9781585676576,eng,290,0.0,321,27,2005-04-07,Harry N. Abrams,False
16401,The Luck of the Bodkins,P.G. Wodehouse,4.08,1585673366,9781585673360,eng,358,0.0,1290,88,2002-10-23,Harry N. Abrams,False
16427,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie,3.79,7121075,9780007121076,eng,288,0.0,619,75,2008-07-01,HarperCollins Publishers,True
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),Agatha Christie,4.31,399150218,9780399150210,eng,861,0.0,1865,52,1998-12-01,G.P. Putnam's Sons,True
16429,The Husband,Dean Koontz,3.8,553804790,9780553804799,eng,400,0.0,39604,1527,2006-05-30,Bantam,False
16430,City of Night (Dean Koontz's Frankenstein  #2),Dean Koontz,3.98,553587897,9780553587890,eng,455,0.0,1060,116,2005-07-26,Bantam Books,True
16431,Sole Survivor,Dean Koontz,3.78,553589490,9780553589498,eng,403,0.0,23244,547,2006-07-25,Bantam Books,False
16433,Forever Odd (Odd Thomas  #2),Dean Koontz,3.97,553588265,9780553588262,eng,364,0.0,61555,2263,2006-10-31,Bantam Books,True
16435,Life Expectancy,Dean Koontz,4.01,553588249,9780553588248,eng,476,0.0,26983,1568,2005-10-25,Bantam Books,False
16441,The Raphael Affair (Jonathan Argyll  #1),Iain Pears,3.54,425178927,9780425178928,eng,257,0.0,102,10,2001-02-01,Berkley Books,True
16442,The Dream of Scipio,Iain Pears,3.73,1573229865,9781573229869,eng,416,0.0,3311,320,2003-06-03,Riverhead Books,False
16448,Welcome to the Great Mysterious,Lorna Landvik,3.78,345442741,9780345442741,eng,368,0.0,2432,202,2002-01-02,Ballantine Books,False
16449,Oh My Stars,Lorna Landvik,3.89,345468368,9780345468369,eng,416,0.0,5500,514,2006-02-28,Ballantine Books,False
16450,Your Oasis on Flame Lake,Lorna Landvik,3.59,449002985,9780449002988,eng,320,0.0,2194,129,1998-06-16,Ballantine Books,False
16451,Patty Jane's House of Curl,Lorna Landvik,3.86,804114609,9780804114608,eng,304,0.0,8950,505,1999-06-28,Ivy Books,False
16452,The Tall Pine Polka / Your Oasis on Flame Lake,Lorna Landvik,3.99,345487664,9780345487667,eng,752,0.0,177,7,2005-10-04,Ballantine Books,False
16459,Anne's House Of Dreams,L.M. Montgomery,4.14,1406942359,9781406942354,eng,192,0.0,2,0,2006-11-03,Hard Press,False
16464,Poirot: The Complete Ariadne Oliver  Vol. 2,Agatha Christie,4.21,7190689,9780007190683,eng,727,0.0,85,4,2005-06-01,HarperCollins Publishers,False
16468,The Phantom Tollbooth,Norton Juster,4.21,375806709,9780375806704,eng,256,0.0,871,56,2000-05-09,Random House Books for Young Readers,False
16477,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),Fred Saberhagen,3.81,812511182,9780812511185,eng,250,0.0,1247,9,1991-06-15,Tom Doherty Associates,True
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,3.84,812552849,9780812552843,eng,252,0.0,1784,8,1990-03-15,Tor Books,True
16479,Berserkers: The Beginning (Berserkers  #1 & #5),Fred Saberhagen,3.7,671878840,9780671878849,eng,377,0.0,232,23,1998-06-01,Baen,True
16480,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),Fred Saberhagen,3.88,812505778,9780812505771,eng,255,0.0,1233,11,1995-06-15,Tor Fantasy,True
16501,Ariadne's Web (Book of the Gods  #2),Fred Saberhagen,3.67,812590465,9780812590463,eng,432,0.0,172,3,2001-01-15,Tor Fantasy,True
16503,The Arms of Hercules (Book of the Gods  #3),Fred Saberhagen,3.7,812566807,9780812566802,eng,352,0.0,150,1,2002-04-15,Tor Books,True
16514,Berserker: Blue Death (Berserker  #8),Fred Saberhagen,3.71,812553292,9780812553291,eng,282,0.0,254,8,1987-09-28,Tor Books,True
16527,Daughter of Fortune,Isabel Allende,3.91,61120251,9780061120251,eng,432,0.0,97539,2733,2006-05-02,Harper Perennial,False
16528,My Invented Country: A Nostalgic Journey Through Chile,Isabel Allende,3.85,006054564X,9780060545642,eng,199,0.0,4844,359,2003-05-27,Harper,False
16530,Aphrodite: A Memoir of the Senses,Isabel Allende,3.64,60930179,9780060930172,eng,320,0.0,3732,195,1999-04-07,Harper Perennial,False
16532,Of Love and Shadows,Isabel Allende,3.97,553383833,9780553383836,eng,304,0.0,17808,403,2005-08-30,Dial Press Trade Paperback,False
16535,Strange Relations,Philip José Farmer,3.71,1416509348,9781416509349,eng,476,0.0,291,14,2006-02-07,Baen Books,False
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),Richard A. Lupoff,3.29,553273469,9780553273465,eng,339,0.0,515,19,1988-07-01,Spectra Books,True
16543,Dayworld (Dayworld #1),Philip José Farmer,3.64,441140017,9780441140015,eng,258,0.0,1315,68,1986-03-01,Ace Books,True
16544,The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder/Lake of Fire),Charles de Lint,3.5,743458532,9780743458535,eng,608,0.0,50,0,2003-05-01,iBooks,False
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien,4.47,395606489,9780395606483,eng,102,0.0,531,14,1992-10-01,Houghton Mifflin,False
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,Colin Duriez,3.72,801030145,9780801030147,eng,316,0.0,32,2,2002-11-01,Baker Books,False
16555,Mr. Majeika and the School Trip,Humphrey Carpenter,3.85,141303352,9780141303352,eng,89,0.0,50,2,1999-04-29,Puffin,False
16556,The Infinite Plan,Isabel Allende,3.72,60924985,9780060924980,eng,384,0.0,7347,300,1994-03-04,Harper Perennial,False
16562,Ines of My Soul,Isabel Allende,3.93,61161578,9780061161575,eng,528,0.0,62,13,2006-11-07,Harper,False
16566,Selected Non-Fictions,Jorge Luis Borges,4.43,140290117,9780140290110,eng,560,0.0,2059,90,2000-11-01,Penguin Books,False
16568,The Book of Imaginary Beings,Jorge Luis Borges,4.09,143039938,9780143039938,eng,236,0.0,5007,238,2006-09-26,Penguin Books,False
16570,This Craft of Verse,Jorge Luis Borges,4.32,674008200,9780674008205,eng,160,0.0,811,70,2002-03-30,Harvard University Press,False
16572,Doyle Brunson's Super System,Doyle Brunson,3.94,1580420818,9781580420815,eng,605,0.0,2080,73,2002-12-31,Cardoza,False
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,Michael E. Doyle,4.26,471292451,9780471292456,eng,360,0.0,161,3,1999-06-30,Wiley,False
16580,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Brian  Doyle,4.01,870710931,9780870710933,eng,208,0.0,160,43,2006-04-01,Oregon State University Press,False
16593,The Coming of the Fairies,Arthur Conan Doyle,3.39,803266553,9780803266551,eng,189,0.0,208,38,2006-10-01,Bison Books,False
16595,Vampire Hunter D Volume 06: Pilgrimage of the Sacred and the Profane,Hideyuki Kikuchi,4.1,1595821066,9781595821065,eng,208,0.0,844,26,2006-11-22,Digital Manga Publishing / Dark Horse,False
16596,Vampire Hunter D Volume 05: The Stuff of Dreams,Hideyuki Kikuchi,3.99,1595820949,9781595820945,eng,208,0.0,1083,26,2006-09-13,Digital Manga Publishing / Dark Horse,False
16597,Demon Deathchase (Vampire Hunter D  #3),Hideyuki Kikuchi,4.02,1595820310,9781595820310,eng,211,0.0,1506,53,2006-01-18,Digital Manga Publishing / Dark Horse,True
16598,Vampire Hunter D Volume 04: Tale of the Dead Town,Hideyuki Kikuchi,3.92,1595820930,9781595820938,eng,205,0.0,1158,30,2006-05-24,Digital Manga Publishing / Dark Horse,False
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,Hideyuki Kikuchi,4.27,1595821074,9781595821072,eng,209,0.0,1062,19,2007-05-07,Digital Manga Publishing / Dark Horse,False
16602,Coffin: The Art of Vampire Hunter D,Yoshitaka Amano,4.58,1595820612,9781595820617,eng,199,0.0,596,16,2006-11-01,Dark Horse Books,False
16604,Paradise Lost and Paradise Regained,John Milton,4.08,451527925,9780451527929,eng,357,0.0,329,29,2001-11-01,Signet Classics,False
16605,Paradise Lost,John Milton,3.82,872207331,9780872207332,eng,427,0.0,328,37,2005-09-15,Hackett Publishing Company  Inc.,False
16609,Leviathan,Thomas Hobbes,3.7,872201775,9780872201774,eng,672,0.0,500,32,1994-03-01,Hackett Publishing Company  Inc.,False
16616,The Book of Leviathan,Peter Blegvad,4.16,1585670987,9781585670987,eng,160,0.0,631,52,2001-04-23,Harry N. Abrams,False
16619,Democracy in America,Alexis de Tocqueville,4.02,140447601,9780140447606,eng,992,0.0,18925,523,2003-04-24,Penguin Classics,False
16621,Democracy in America,Alexis de Tocqueville,4.02,226805360,9780226805368,eng,722,0.0,390,40,2002-04-01,University of Chicago Press,False
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay,4.1,1550821083,9781550821086,eng,372,0.0,10,2,1994-10-01,Quarry Press,False
16630,Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater,Victor Skrebneski,4.25,1570715831,9781570715839,eng,144,0.0,8,2,2000-12-01,Sourcebooks,False
16634,The Glass Bead Game,Hermann Hesse,4.11,312278497,9780312278496,eng,558,0.0,24967,934,2002-12-06,Picador,False
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,3.67,812969901,9780812969900,eng,149,0.0,45626,1721,2005-02-08,Modern Library,False
16641,The Sorrows of Young Werther and Selected Writings,Johann Wolfgang von Goethe,3.8,451529626,9780451529626,eng,255,0.0,971,38,2005-07-05,Signet Classics,False
16642,The Sorrows of Young Werther,Johann Wolfgang von Goethe,3.67,159569045X,9781595690456,eng,104,0.0,16,0,2006-08-15,MONDIAL,False
16647,The Dream Master,Roger Zelazny,3.64,575073438,9780575073432,eng,160,0.0,12,0,2010-12-31,Gollancz,False
16649,The Queen's Necklace,Teresa Edgerton,3.61,380789116,9780380789115,eng,592,0.0,99,14,2001-07-03,Harper Voyager,False
16653,Goblin Moon (The Goblin Moon Duology #1),Teresa Edgerton,3.79,441294278,9780441294275,eng,293,0.0,244,36,1991-02-01,Ace,True
16654,The Work of the Sun (The Green Lion Trilogy #3),Teresa Edgerton,4.0,441909116,9780441909117,eng,258,0.0,157,5,1990-03-01,Ace,True
16656,The Castle of  the Silver Wheel,Teresa Edgerton,3.94,441092756,9780441092758,eng,278,0.0,89,4,1993-02-01,Ace,False
16669,China and Japan (Myths and Legends),Donald A. Mackenzie,3.52,517604469,9780517604465,eng,404,0.0,23,3,1988-03-27,Crescent,False
16670,A Madman Dreams of Turing Machines,Janna Levin,3.68,1400040302,9781400040308,eng,230,0.0,1136,180,2006-08-22,Alfred A. Knopf,False
16675,Turing and the Universal Machine: The Making of the Modern Computer,Jon Agar,3.33,1840462507,9781840462500,eng,153,0.0,56,6,1997-04-23,Totem Books,False
16677,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,Brian Rotman,4.06,804721289,9780804721288,eng,224,0.0,17,2,1993-09-01,Stanford University Press,False
16681,Heart of Darkness,Joseph Conrad,3.42,1599869500,9781599869506,eng,101,0.0,1363,58,2006-09-24,Filiquarian Publishing  LLC.,False
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),Robert A. Heinlein,3.71,044101237X,9780441012374,eng,211,0.0,6329,145,2004-12-28,Ace,True
16683,Tunnel in the Sky (Heinlein's Juveniles  #9),Robert A. Heinlein,3.94,1416505512,9781416505518,eng,262,0.0,10249,356,2005-04-01,Pocket Books,True
16685,The Cat Who Walks Through Walls (The World As Myth),Robert A. Heinlein,3.7,441094996,9780441094998,eng,388,0.0,19427,572,1988-06-01,Ace Books,False
16686,The Fantasies of Robert A. Heinlein,Robert A. Heinlein,3.9,312875576,9780312875572,eng,342,0.0,788,45,2002-05-17,Tor Books,False
16689,Citizen of the Galaxy,Robert A. Heinlein,3.99,1416505520,9781416505525,eng,288,0.0,11800,413,2005-05-01,Pocket Books: Gallery Books,False
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,4.17,340837942,9780340837948,eng,288,0.0,93782,2466,2005-03-14,Hodder & Stoughton,False
16692,Roverandom,J.R.R. Tolkien,3.87,395957990,9780395957998,eng,128,0.0,471,70,1999-06-30,Houghton Mifflin Harcourt,False
16697,The Mysteries of Pittsburgh,Michael Chabon,3.64,60790598,9780060790592,eng,320,0.0,21823,1518,2005-07-05,Harper Perennial,False
16702,Summerland,Michael Chabon,3.55,786816155,9780786816156,eng,500,0.0,619,69,2004-03-01,Miramax,False
16703,The Yiddish Policemen's Union,Michael Chabon,3.71,7149824,9780007149827,eng,414,0.0,53300,5699,2007-05-01,HarperCollins,False
16710,The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,3.0,91895812,9780091895815,eng,352,0.0,1,1,2004-08-01,Ebury Press,False
16713,The Disappointment Artist,Jonathan Lethem,3.63,1400076811,9781400076819,eng,149,0.0,1613,129,2006-03-14,Vintage,False
16716,The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,3.67,156032481,9780156032483,eng,304,0.0,1158,95,2007-03-05,Mariner Books,False
16717,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9780385512183,eng,225,0.0,3854,547,2007-05-29,Doubleday Books,False
16718,Gun  With Occasional Music,Jonathan Lethem,3.77,156028972,9780156028974,eng,271,0.0,8141,786,2003-09-01,Mariner Books,False
